Indicator Name,Indicator Code,Country Name,Country Code,Value_2022
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific (excluding high income),EAP,68.51575043
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,68.50488339
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Euro area,EMU,63.61208609
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia,ECS,64.84860191
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia (excluding high income),ECA,66.11450627
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,66.07984284
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,European Union,EUU,63.91478243
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Fragile and conflict affected situations,FCS,56.24819927
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Heavily indebted poor countries (HIPC),HPC,54.87331123
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,High income,HIC,64.72083193
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IBRD only,IBD,67.57917095
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA & IBRD total,IBT,64.95582108
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA blend,IDB,57.42152738
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA only,IDX,58.20937309
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,IDA total,IDA,57.94915047
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Late-demographic dividend,LTE,68.70974388
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean,LCN,67.57379493
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean (excluding high income),LAC,67.76295549
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,67.57419802
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Least developed countries: UN classification,LDC,57.60831216
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Low & middle income,LMY,64.95792969
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Low income,LIC,55.03682224
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lower middle income,LMC,64.33603904
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa,MEA,64.75271697
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa (excluding high income),MNA,63.58856609
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,63.65942434
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Middle income,MIC,66.12657757
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,North America,NAC,64.96222854
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Not classified,INX,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,OECD members,OED,64.78870336
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Other small states,OSS,64.38677424
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Pacific island small states,PSS,60.85658178
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Post-demographic dividend,PST,64.06966282
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Pre-demographic dividend,PRE,54.13124127
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Small states,SST,65.12758524
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Asia,SAS,66.40168668
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Asia (IDA & IBRD),TSA,66.40168668
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa,SSF,55.13450942
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa (excluding high income),SSA,55.13338484
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,55.13450942
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Upper middle income,UMC,68.17809093
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,World,WLD,64.91674747
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Afghanistan,AFG,2.394339719
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Albania,ALB,16.6551913
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Algeria,DZA,6.387786178
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,American Samoa,ASM,7.262973629
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Andorra,AND,14.96792944
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Angola,AGO,2.600055742
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Antigua and Barbuda,ATG,10.61826093
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Argentina,ARG,11.91832806
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Armenia,ARM,13.14828542
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Aruba,ABW,16.14213913
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Australia,AUS,16.90208431
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Austria,AUT,19.80702865
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Azerbaijan,AZE,7.107653411
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Bahamas, The",BHS,8.891200632
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bahrain,BHR,3.755587601
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bangladesh,BGD,6.044418343
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Barbados,BRB,16.2763861
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belarus,BLR,17.18442914
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belgium,BEL,19.72909498
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belize,BLZ,5.086824297
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Benin,BEN,3.064578505
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bermuda,BMU,20.40851303
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bhutan,BTN,6.253842074
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bolivia,BOL,4.849874551
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bosnia and Herzegovina,BIH,18.39980282
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Botswana,BWA,3.654037416
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brazil,BRA,9.876709169
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,British Virgin Islands,VGB,9.937868358
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brunei Darussalam,BRN,6.171026155
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bulgaria,BGR,22.37788289
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burkina Faso,BFA,2.533419465
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burundi,BDI,2.481982244
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cabo Verde,CPV,5.550792844
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cambodia,KHM,5.805860235
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cameroon,CMR,2.668464511
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Canada,CAN,19.0343118
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cayman Islands,CYM,8.161646448
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Central African Republic,CAF,2.511156058
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chad,TCD,2.008289702
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Channel Islands,CHI,16.36804917
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chile,CHL,13.03108444
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,China,CHN,13.72233545
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Colombia,COL,8.999017504
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Comoros,COM,4.278338164
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Dem. Rep.",COD,2.920457841
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Rep.",COG,2.720878785
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Costa Rica,CRI,10.82589292
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cote d'Ivoire,CIV,2.395939283
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Croatia,HRV,22.35578358
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cuba,CUB,15.80883701
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Curacao,CUW,14.94976813
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cyprus,CYP,14.82906155
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Czechia,CZE,20.64345235
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Denmark,DNK,20.48695047
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Djibouti,DJI,4.535938621
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Dominica,DMA,9.523285788
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Dominican Republic,DOM,7.404383773
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ecuador,ECU,7.828426199
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Egypt, Arab Rep.",EGY,4.83381703
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,El Salvador,SLV,8.221200645
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Equatorial Guinea,GNQ,3.124738792
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Eritrea,ERI,4.013252873
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Estonia,EST,20.57920369
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Eswatini,SWZ,4.00130485
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ethiopia,ETH,3.140953859
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Faroe Islands,FRO,17.90937944
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Fiji,FJI,5.897989387
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Finland,FIN,23.27471096
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,France,FRA,21.65841996
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,French Polynesia,PYF,10.07104633
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Gabon,GAB,3.886910486
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Gambia, The",GMB,2.426078865
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Georgia,GEO,14.60856528
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Germany,DEU,22.41322501
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ghana,GHA,3.554887393
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Gibraltar,GIB,20.83065331
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Greece,GRC,22.82189329
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Greenland,GRL,10.01399072
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Grenada,GRD,10.06198306
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guam,GUM,11.84139671
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guatemala,GTM,4.911962111
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guinea,GIN,3.324108387
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guinea-Bissau,GNB,2.819551327
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guyana,GUY,6.276542535
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Haiti,HTI,4.542858907
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Honduras,HND,4.270780221
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Hong Kong SAR, China",HKG,20.47262836
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Hungary,HUN,20.01069496
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Iceland,ISL,15.32508176
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,India,IND,6.896442961
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Indonesia,IDN,6.857165221
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Iran, Islamic Rep.",IRN,7.622736364
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Iraq,IRQ,3.405042842
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ireland,IRL,15.13618509
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Isle of Man,IMN,22.2901224
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Israel,ISR,12.04489689
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Italy,ITA,24.05357909
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Jamaica,JAM,7.448882834
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Japan,JPN,29.92456126
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Jordan,JOR,3.838446284
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kazakhstan,KAZ,8.043180539
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kenya,KEN,2.873047751
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kiribati,KIR,3.810441853
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Korea, Dem. People's Rep.",PRK,11.71438379
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Korea, Rep.",KOR,17.4911356
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kosovo,XKX,10.19242176
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kuwait,KWT,4.930879883
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kyrgyz Republic,KGZ,4.542122211
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lao PDR,LAO,4.454752821
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latvia,LVA,21.85595771
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lebanon,LBN,9.892709845
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lesotho,LSO,4.195417216
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Liberia,LBR,3.30827934
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Libya,LBY,4.864957582
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Liechtenstein,LIE,19.3645587
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lithuania,LTU,20.79616589
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Luxembourg,LUX,15.02851301
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Macao SAR, China",MAC,12.99569817
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Madagascar,MDG,3.348561654
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Malawi,MWI,2.608663286
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Malaysia,MYS,7.502523372
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Maldives,MDV,4.783242043
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mali,MLI,2.381232855
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Malta,MLT,19.12829139
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Marshall Islands,MHL,4.545454545
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mauritania,MRT,3.223258439
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mauritius,MUS,12.79237904
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mexico,MEX,8.32313814
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Micronesia, Fed. Sts.",FSM,6.155618233
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Moldova,MDA,12.98363945
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Monaco,MCO,35.91817708
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mongolia,MNG,4.610671717
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Montenegro,MNE,16.55021468
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Morocco,MAR,7.720483682
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mozambique,MOZ,2.56835416
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Myanmar,MMR,6.815642858
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Namibia,NAM,3.969010669
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nauru,NRU,2.458951689
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nepal,NPL,6.087226877
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Netherlands,NLD,20.31472134
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,New Caledonia,NCL,11.01877734
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,New Zealand,NZL,16.30838863
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nicaragua,NIC,5.294001835
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Niger,NER,2.40380443
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nigeria,NGA,2.974487492
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,North Macedonia,MKD,14.90794438
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Northern Mariana Islands,MNP,10.79493855
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Norway,NOR,18.43543782
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Oman,OMN,2.758638096
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Pakistan,PAK,4.273698453
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Palau,PLW,9.881193054
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Panama,PAN,8.771156612
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Papua New Guinea,PNG,3.187278512
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Paraguay,PRY,6.258863334
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Peru,PER,8.41169637
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Philippines,PHL,5.436762183
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Poland,POL,18.55456257
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Portugal,PRT,22.89705395
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Puerto Rico,PRI,22.93020215
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Qatar,QAT,1.520135267
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Romania,ROU,18.64210702
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Russian Federation,RUS,15.79792928
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Rwanda,RWA,3.196938163
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Samoa,WSM,5.218273062
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,San Marino,SMR,20.45721246
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sao Tome and Principe,STP,3.760233442
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Saudi Arabia,SAU,2.810122657
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Senegal,SEN,3.139087581
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Serbia,SRB,20.55770477
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Seychelles,SYC,8.150786279
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sierra Leone,SLE,3.140069196
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Singapore,SGP,15.11730406
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sint Maarten (Dutch part),SXM,10.56479909
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Slovak Republic,SVK,16.97751359
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Slovenia,SVN,20.95913662
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Solomon Islands,SLB,3.466443914
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Somalia,SOM,2.570008338
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Africa,ZAF,5.892990529
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Sudan,SSD,2.890298491
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Spain,ESP,20.26503939
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sri Lanka,LKA,11.53681066
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Kitts and Nevis,KNA,10.11802969
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Lucia,LCA,9.231474918
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Martin (French part),MAF,11.12421755
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Vincent and the Grenadines,VCT,10.85403689
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sudan,SDN,3.499516493
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Suriname,SUR,7.392072202
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sweden,SWE,20.24900688
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Switzerland,CHE,19.30925469
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Syrian Arab Republic,SYR,4.680261557
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tajikistan,TJK,3.472303788
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tanzania,TZA,3.103425785
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Thailand,THA,15.21233456
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Timor-Leste,TLS,5.206457039
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Togo,TGO,3.134777391
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tonga,TON,6.212947149
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Trinidad and Tobago,TTO,11.51560258
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tunisia,TUN,9.020904383
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Turkiye,TUR,8.635668891
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Turkmenistan,TKM,5.147610228
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Turks and Caicos Islands,TCA,10.32656857
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tuvalu,TUV,6.431507758
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uganda,UGA,1.694063556
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ukraine,UKR,18.80834238
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,United Arab Emirates,ARE,1.828949791
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,United Kingdom,GBR,19.16988381
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,United States,USA,17.12812055
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uruguay,URY,15.57949669
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uzbekistan,UZB,5.136522032
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Vanuatu,VUT,3.737369564
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Venezuela, RB",VEN,8.608521352
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Vietnam,VNM,9.116958588
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Virgin Islands (U.S.),VIR,20.41723219
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,West Bank and Gaza,PSE,3.532408698
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Yemen, Rep.",YEM,2.662228911
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Zambia,ZMB,1.747493153
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Zimbabwe,ZWE,3.321845353
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Africa Eastern and Southern,AFE,3.1550385
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Africa Western and Central,AFW,2.876288616
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Arab World,ARB,4.548083433
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Caribbean small states,CSS,8.640134201
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Central Europe and the Baltics,CEB,19.43794562
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Early-demographic dividend,EAR,6.339847773
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific,EAS,12.97746126
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific (excluding high income),EAP,11.74641803
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,11.74675918
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Euro area,EMU,21.74953615
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia,ECS,17.26725543
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia (excluding high income),ECA,12.48397718
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,13.32004027
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,European Union,EUU,21.24907219
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Fragile and conflict affected situations,FCS,3.991765805
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Heavily indebted poor countries (HIPC),HPC,2.912897323
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,High income,HIC,19.23851607
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IBRD only,IBD,9.785594875
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IDA & IBRD total,IBT,8.146458741
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IDA blend,IDB,3.610123169
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IDA only,IDX,3.846628496
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IDA total,IDA,3.768511631
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Late-demographic dividend,LTE,12.90821722
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & Caribbean,LCN,9.192361746
