Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Bahrain,BHR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Bahrain,BHR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Bahrain,BHR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Bahrain,BHR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Bahrain,BHR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,70.678
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,30152.03468
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.222105997
Bahrain,BHR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,61227.89722
Bahrain,BHR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,57370
Bahrain,BHR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bahrain,BHR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Bahrain,BHR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.18671637
Bahrain,BHR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,76.05769603
Bahrain,BHR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.755587601
Bangladesh,BGD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Bangladesh,BGD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Bangladesh,BGD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.890625218
Bangladesh,BGD,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Bangladesh,BGD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Bangladesh,BGD,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Bangladesh,BGD,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Bangladesh,BGD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.993
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2688.30395
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.954844841
Bangladesh,BGD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7395.095987
Bangladesh,BGD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7690
Bangladesh,BGD,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bangladesh,BGD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Bangladesh,BGD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.96915856
Bangladesh,BGD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.9864231
Bangladesh,BGD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.044418343
Barbados,BRB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Barbados,BRB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Barbados,BRB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,24.36638884
Barbados,BRB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Barbados,BRB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Barbados,BRB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Barbados,BRB,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Barbados,BRB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.968
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,20018.51515
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.829096122
Barbados,BRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17837.45322
Barbados,BRB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17340
Barbados,BRB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Barbados,BRB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Barbados,BRB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.92492055
Barbados,BRB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.79869334
Barbados,BRB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.2763861
Belarus,BLR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Belarus,BLR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Belarus,BLR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,26.02135593
Belarus,BLR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Belarus,BLR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Belarus,BLR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Belarus,BLR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Belarus,BLR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.439
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,7904.856243
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.725826822
Belarus,BLR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,22590.59092
Belarus,BLR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,21800
Belarus,BLR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Belarus,BLR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Belarus,BLR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.77584827
Belarus,BLR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.03972258
Belarus,BLR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.18442914
Belgium,BEL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Belgium,BEL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Belgium,BEL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,30.95376865
Belgium,BEL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Belgium,BEL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Belgium,BEL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Belgium,BEL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Belgium,BEL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,51.841
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,49582.82536
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.571040719
Belgium,BEL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,65027.2949
Belgium,BEL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,60020
Belgium,BEL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Belgium,BEL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Belgium,BEL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.53361422
Belgium,BEL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.7372908
Belgium,BEL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.72909498
Belize,BLZ,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Belize,BLZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Belize,BLZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.572418252
Belize,BLZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Belize,BLZ,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Belize,BLZ,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Belize,BLZ,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Belize,BLZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.599
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,6968.361585
Belize,BLZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,10.6786901
Belize,BLZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11450.9169
Belize,BLZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10900
Belize,BLZ,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Belize,BLZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Belize,BLZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.73911381
Belize,BLZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.1740619
Belize,BLZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.086824297
Benin,BEN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Benin,BEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Benin,BEN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.622624658
Benin,BEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Benin,BEN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Benin,BEN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Benin,BEN,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Benin,BEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,61.553
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1303.222014
Benin,BEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.420679455
Benin,BEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4056.108341
Benin,BEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4020
Benin,BEN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Benin,BEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Benin,BEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.43100581
Benin,BEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.50441568
Benin,BEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.064578505
Bermuda,BMU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Bermuda,BMU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Bermuda,BMU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.4533149
Bermuda,BMU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Bermuda,BMU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Bermuda,BMU,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Bermuda,BMU,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Bermuda,BMU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,118845.6211
Bermuda,BMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.302972204
Bermuda,BMU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,95837.03242
Bermuda,BMU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,98610
Bermuda,BMU,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bermuda,BMU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Bermuda,BMU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.7061573
Bermuda,BMU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.88532968
Bermuda,BMU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.40851303
Bhutan,BTN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Bhutan,BTN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Bhutan,BTN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.734143551
Bhutan,BTN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Bhutan,BTN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Bhutan,BTN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Bhutan,BTN,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Bhutan,BTN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.644
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Bhutan,BTN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Bhutan,BTN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Bhutan,BTN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..
Bhutan,BTN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bhutan,BTN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Bhutan,BTN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.14312644
Bhutan,BTN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.60303148
Bhutan,BTN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.253842074
Bolivia,BOL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Bolivia,BOL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Bolivia,BOL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.539925343
Bolivia,BOL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Bolivia,BOL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Bolivia,BOL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Bolivia,BOL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Bolivia,BOL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,66.275
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,3523.273733
Bolivia,BOL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.850510107
Bolivia,BOL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9683.617497
Bolivia,BOL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9400
Bolivia,BOL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bolivia,BOL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Bolivia,BOL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.82754491
Bolivia,BOL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.32258054
Bolivia,BOL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.849874551
Bosnia and Herzegovina,BIH,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Bosnia and Herzegovina,BIH,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Bosnia and Herzegovina,BIH,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,27.57310584
Bosnia and Herzegovina,BIH,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Bosnia and Herzegovina,BIH,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Bosnia and Herzegovina,BIH,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,42.657
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,7585.375002
